0,3.92475,0
0.04,3.92475,8.41E-05
0.08,3.92475,0.00016826
0.12,3.92475,0.000252391
0.16,3.92475,0.000336521
0.2,3.92475,0.000420651
0.24,3.92475,0.000504781
0.28,3.92475,0.000588911
0.32,3.92475,0.000673042
0.36,3.92475,0.000757172
0.4,3.92475,0.000841302
0.44,3.92475,0.000925432
0.48,3.92475,0.001009562
0.52,3.92475,0.001093692
0.56,3.92475,0.001177823
0.6,3.92475,0.001261953
0.64,3.92475,0.001346083
0.68,3.92475,0.001430213
0.72,3.92475,0.001514343
0.76,3.92475,0.001598474
0.8,3.92475,0.001682604
0.84,3.92475,0.001766734
0.88,3.92475,0.001850864
0.92,3.92475,0.001934994
0.96,3.92475,0.002019125
1,3.92475,0.002103255
1.04,3.92475,0.002187385
1.08,3.92475,0.002271515
1.12,3.92475,0.002355645
1.16,3.92475,0.002439775
1.2,3.92475,0.002523906
1.24,3.92475,0.002608036
1.28,3.92475,0.002692166
1.32,3.92475,0.002776296
1.36,3.92475,0.002860426
1.4,3.92475,0.002944557
1.44,3.92475,0.003028687
1.48,3.92475,0.003112817
1.52,3.92475,0.003196947
1.56,3.92475,0.003281077
1.6,3.92475,0.003365208
1.64,3.92475,0.003449338
1.68,3.92475,0.003533468
1.72,3.92475,0.003617598
1.76,3.92475,0.003701728
1.8,3.92475,0.003785858
1.84,3.92475,0.003869989
1.88,3.92475,0.003954119
1.92,3.92475,0.004038249
1.96,3.92475,0.004122379
2,3.92475,0.004206509
2.04,0,0.00429064
2.08,0,0.00437477
2.12,0,0.0044589
2.16,0,0.00454303
2.2,0,0.00462716
2.24,0,0.004711291
2.28,0,0.004795421
2.32,0,0.004879551
2.36,0,0.004963681
2.4,0,0.005047811
2.44,0,0.005131941
2.48,0,0.005216072
2.52,0,0.005300202
2.56,0,0.005384332
2.6,0,0.005468462
2.64,0,0.005552592
2.68,0,0.005636723
2.72,0,0.005720853
2.76,0,0.005804983
2.8,0,0.005889113
2.84,0,0.005973243
2.88,0,0.006057374
2.92,0,0.006141504
2.96,0,0.006225634
3,0,0.006309764
3.04,0,0.006393894
3.08,0,0.006478024
3.12,0,0.006562155
3.16,0,0.006646285
3.2,0,0.006730415
3.24,0,0.006814545
3.28,0,0.006898675
3.32,0,0.006982806
3.36,0,0.007066936
3.4,0,0.007151066
3.44,0,0.007235196
3.48,0,0.007319326
3.52,0,0.007403457
3.56,0,0.007487587
3.6,0,0.007571717
3.64,0,0.007655847
3.68,0,0.007739977
3.72,0,0.007824107
3.76,0,0.007908238
3.8,0,0.007992368
3.84,0,0.008076498
3.88,0,0.008160628
3.92,0,0.008244758
3.96,0,0.008328889
4,0,0.008413019
