0,2.6165,0
0.04,2.6165,3.20E-06
0.08,2.6165,6.40E-06
0.12,2.6165,9.60E-06
0.16,2.6165,1.28E-05
0.2,2.6165,1.60E-05
0.24,2.6165,1.92E-05
0.28,2.6165,2.24E-05
0.32,2.6165,2.56E-05
0.36,2.6165,2.88E-05
0.4,2.6165,3.20E-05
0.44,2.6165,3.52E-05
0.48,2.6165,3.84E-05
0.52,2.6165,4.16E-05
0.56,2.6165,4.48E-05
0.6,2.6165,4.80E-05
0.64,2.6165,5.12E-05
0.68,2.6165,5.44E-05
0.72,2.6165,5.76E-05
0.76,2.6165,6.08E-05
0.8,2.6165,6.40E-05
0.84,2.6165,6.72E-05
0.88,2.6165,7.04E-05
0.92,2.6165,7.36E-05
0.96,2.6165,7.68E-05
1,2.6165,8.00E-05
1.04,2.6165,8.32E-05
1.08,2.6165,8.64E-05
1.12,2.6165,8.96E-05
1.16,2.6165,9.28E-05
1.2,2.6165,9.60E-05
1.24,2.6165,9.92E-05
1.28,2.6165,0.000102401
1.32,2.6165,0.000105601
1.36,2.6165,0.000108802
1.4,2.6165,0.000112002
1.44,2.6165,0.000115202
1.48,2.6165,0.000118402
1.52,2.6165,0.000121602
1.56,2.6165,0.000124802
1.6,2.6165,0.000128002
1.64,2.6165,0.000131202
1.68,2.6165,0.000134402
1.72,2.6165,0.000137602
1.76,2.6165,0.000140802
1.8,2.6165,0.000144002
1.84,2.6165,0.000147202
1.88,2.6165,0.000150402
1.92,2.6165,0.000153602
1.96,2.6165,0.000156802
2,2.6165,0.000160002
2.04,0,0.000163202
2.08,0,0.000166402
2.12,0,0.000169602
2.16,0,0.000172802
2.2,0,0.000176002
2.24,0,0.000179203
2.28,0,0.000182403
2.32,0,0.000185603
2.36,0,0.000188803
2.4,0,0.000192003
2.44,0,0.000195203
2.48,0,0.000198403
2.52,0,0.000201603
2.56,0,0.000204803
2.6,0,0.000208003
2.64,0,0.000211203
2.68,0,0.000214403
2.72,0,0.000217603
2.76,0,0.000220803
2.8,0,0.000224003
2.84,0,0.000227203
2.88,0,0.000230403
2.92,0,0.000233603
2.96,0,0.000236803
3,0,0.000240003
3.04,0,0.000243203
3.08,0,0.000246403
3.12,0,0.000249604
3.16,0,0.000252804
3.2,0,0.000256004
3.24,0,0.000259204
3.28,0,0.000262404
3.32,0,0.000265604
3.36,0,0.000268804
3.4,0,0.000272004
3.44,0,0.000275204
3.48,0,0.000278404
3.52,0,0.000281604
3.56,0,0.000284804
3.6,0,0.000288004
3.64,0,0.000291204
3.68,0,0.000294404
3.72,0,0.000297604
3.76,0,0.000300804
3.8,0,0.000304004
3.84,0,0.000307204
3.88,0,0.000310404
3.92,0,0.000313604
3.96,0,0.000316804
4,0,0.000320005
4.04,0,0.000323205
4.08,0,0.000326405
4.12,0,0.000329605
4.16,0,0.000332805
4.2,0,0.000336005
4.24,0,0.000339205
4.28,0,0.000342405
4.32,0,0.000345605
4.36,0,0.000348805
4.4,0,0.000352005
4.44,0,0.000355205
4.48,0,0.000358405
4.52,0,0.000361605
4.56,0,0.000364805
4.6,0,0.000368005
4.64,0,0.000371205
4.68,0,0.000374405
4.72,0,0.000377605
4.76,0,0.000380805
4.8,0,0.000384005
4.84,0,0.000387205
4.88,0,0.000390406
4.92,0,0.000393606
4.96,0,0.000396806
5,0,0.000400006
5.04,0,0.000403206
5.08,0,0.000406406
5.12,0,0.000409606
5.16,0,0.000412806
5.2,0,0.000416006
5.24,0,0.000419206
5.28,0,0.000422406
5.32,0,0.000425606
5.36,0,0.000428806
5.4,0,0.000432006
5.44,0,0.000435206
5.48,0,0.000438406
5.52,0,0.000441606
5.56,0,0.000444806
5.6,0,0.000448006
5.64,0,0.000451206
5.68,0,0.000454406
5.72,0,0.000457606
5.76,0,0.000460807
5.8,0,0.000464007
5.84,0,0.000467207
5.88,0,0.000470407
5.92,0,0.000473607
5.96,0,0.000476807
6,0,0.000480007
6.04,0,0.000483207
6.08,0,0.000486407
6.12,0,0.000489607
6.16,0,0.000492807
6.2,0,0.000496007
6.24,0,0.000499207
6.28,0,0.000502407
6.32,0,0.000505607
6.36,0,0.000508807
6.4,0,0.000512007
6.44,0,0.000515207
6.48,0,0.000518407
6.52,0,0.000521607
6.56,0,0.000524807
6.6,0,0.000528007
6.64,0,0.000531208
6.68,0,0.000534408
6.72,0,0.000537608
6.76,0,0.000540808
6.8,0,0.000544008
6.84,0,0.000547208
6.88,0,0.000550408
6.92,0,0.000553608
6.96,0,0.000556808
7,0,0.000560008
7.04,0,0.000563208
7.08,0,0.000566408
7.12,0,0.000569608
7.16,0,0.000572808
7.2,0,0.000576008
7.24,0,0.000579208
7.28,0,0.000582408
7.32,0,0.000585608
7.36,0,0.000588808
7.4,0,0.000592008
7.44,0,0.000595208
7.48,0,0.000598408
7.52,0,0.000601609
7.56,0,0.000604809
7.6,0,0.000608009
7.64,0,0.000611209
7.68,0,0.000614409
7.72,0,0.000617609
7.76,0,0.000620809
7.8,0,0.000624009
7.84,0,0.000627209
7.88,0,0.000630409
7.92,0,0.000633609
7.96,0,0.000636809
8,0,0.000640009
8.04,0,0.000643209
8.08,0,0.000646409
8.12,0,0.000649609
8.16,0,0.000652809
8.2,0,0.000656009
8.24,0,0.000659209
8.28,0,0.000662409
8.32,0,0.000665609
8.36,0,0.000668809
8.4,0,0.000672009
8.44,0,0.00067521
8.48,0,0.00067841
8.52,0,0.00068161
8.56,0,0.00068481
8.6,0,0.00068801
8.64,0,0.00069121
8.68,0,0.00069441
8.72,0,0.00069761
